id,default_code,name_template,active,product_tmpl_id/id
1037,CA02020220,CASQUILHO   LATAO 2 1/2 X 1 1/2,TRUE,1037
1038,CA02020221,CASQUILHO   LATAO 2 1/2 X 2,TRUE,1038
1039,CA02020222,CASQUILHO   LATAO 3 X 2 1/2,TRUE,1039
1040,CA02030101,JOELHO LATAO 1/2,TRUE,1040
1041,CA02030102,JOELHO LATAO 3/4,TRUE,1041
1042,CA02030103,JOELHO LATAO 1,TRUE,1042
1043,CA02030104,JOELHO LATAO 1 1/4,TRUE,1043
1044,CA02030105,JOELHO LATAO 1 1/2,TRUE,1044
1045,CA02030106,JOELHO LATAO 2,TRUE,1045
1046,CA02030107,JOELHO LATAO 2 1/2,TRUE,1046
1047,CA02030108,JOELHO LATAO 3,TRUE,1047
1048,CA02030109,JOELHO LATAO 4,TRUE,1048
1049,CA02030201,JOELHO  LATAO 3/4 X 1/2,TRUE,1049
1050,CA02030202,JOELHO  LATAO 1 X 1/2,TRUE,1050
1051,CA02030203,JOELHO  LATAO 1 X 3/4,TRUE,1051
1052,CA02030204,JOELHO  LATAO 1 1/4 X 1/2,TRUE,1052
1053,CA02030205,JOELHO  LATAO 1 1/4 X 3/4,TRUE,1053
1054,CA02030206,JOELHO  LATAO 1 1/4 X 1,TRUE,1054
1055,CA02030209,JOELHO  LATAO 1 1/2 X 1,TRUE,1055
1056,CA02030210,JOELHO  LATAO 11/2 X 1 1/4,TRUE,1056
1057,CA02030211,JOELHO  LATAO 2 X 1/2,TRUE,1057
1058,CA02030212,JOELHO  LATAO 2 X 3/4,TRUE,1058
1059,CA02030213,JOELHO  LATAO 2 X 1,TRUE,1059
1060,CA02030214,JOELHO  LATAO 2 X 1 1/4,TRUE,1060
1061,CA02030215,JOELHO  LATAO 2 X 1 1/2,TRUE,1061
1062,CA02030301,JOELHO M/F LATAO 1/2,TRUE,1062
1063,CA02030302,JOELHO M/F LATAO 3/4,TRUE,1063
1064,CA02030303,JOELHO M/F LATAO 1,TRUE,1064
1065,CA02050101,JUNTA ATARRACHA LATAO 1/2,TRUE,1065
1066,CA02050102,JUNTA ATARRACHA LATAO 3/4,TRUE,1066
1067,CA02050103,JUNTA ATARRACHA LATAO 1,TRUE,1067
1068,CA02060101,TAMPAO LATAO 1/2,TRUE,1068
1069,CA02060102,TAMPAO LATAO 3/4,TRUE,1069
1070,CA02060103,TAMPAO LATAO 1,TRUE,1070
1071,CA02060104,TAMPAO LATAO 1 1/4,TRUE,1071
1072,CA02060105,TAMPAO LATAO 1 1/2,TRUE,1072
1073,CA02060106,TAMPAO LATAO 2,TRUE,1073
1074,CA02060107,TAMPAO LATAO 2 1/2,TRUE,1074
1075,CA02060108,TAMPAO LATAO 3,TRUE,1075
1076,CA02060201,TAMPAO  LATAO INCENDIO,TRUE,1076
1077,CA02070101,TE LATAO 1/2,TRUE,1077
1078,CA02070102,TE LATAO 3/4,TRUE,1078
1079,CA02070103,TE LATAO 1,TRUE,1079
1080,CA02070104,TE LATAO 1 1/4,TRUE,1080
1081,CA02070105,TE LATAO 1 1/2,TRUE,1081
1082,CA02070106,TE LATAO 2,TRUE,1082
1083,CA02070107,TE LATAO 2 1/2,TRUE,1083
1084,CA02070108,TE LATAO 3,TRUE,1084
1085,CA02070109,TE LATAO 4,TRUE,1085
1086,CA02070201,TE  LATAO 3/4 X 1/2,TRUE,1086
1087,CA02070202,TE  LATAO 1 X 1/2,TRUE,1087
1088,CA02070203,TE  LATAO 1 X 3/4,TRUE,1088
1089,CA02070204,TE  LATAO 1 1/4 X 1/2,TRUE,1089
1090,CA02070205,TE  LATAO 1 1/4 X 3/4,TRUE,1090
1091,CA02070206,TE  LATAO 1 1/4 X 1,TRUE,1091
1092,CA02070207,TE  LATAO 1 1/2 X 1/2,TRUE,1092
1093,CA02070208,TE  LATAO 1 1/2 X 3/4,TRUE,1093
1094,CA02070209,TE  LATAO 1 1/2 X 1,TRUE,1094
1095,CA02070210,TE  LATAO 1 1/2 X 1 1/4,TRUE,1095
1096,CA02070211,TE  LATAO 2 X 1/2,TRUE,1096
1097,CA02070212,TE  LATAO 2 X 3/4,TRUE,1097
1098,CA02070213,TE  LATAO 2 X 1,TRUE,1098
1099,CA02070214,TE  LATAO 2 X 1/1/4,TRUE,1099
1100,CA02070215,TE  LATAO 2 X 1 1/2,TRUE,1100
1101,CA02070216,TE  LATAO 2 1/2 X 1,TRUE,1101
1102,CA02070217,TE  LATAO 2 1/2 X 1 1/4,TRUE,1102
1103,CA02070218,TE  LATAO 2 1/2 X 1 1/2,TRUE,1103
1104,CA02070219,TE  LATAO 2 1/2 X 2,TRUE,1104
1105,CA02070220,TE  LATAO 3 X 1,TRUE,1105
1106,CA02070221,TE  LATAO 3 X 1 1/4,TRUE,1106
1107,CA02070222,TE  LATAO 4 X 2,TRUE,1107
1108,CA02080101,UNIAO LATAO 1/2,TRUE,1108
1109,CA02080102,UNIAO LATAO 3/4,TRUE,1109
1110,CA02080103,UNIAO LATAO 1,TRUE,1110
1111,CA02080104,UNIAO LATAO 1 1/4,TRUE,1111
1112,CA02080105,UNIAO LATAO 1 1/2,TRUE,1112
1113,CA02080106,UNIAO LATAO 2,TRUE,1113
1114,CA02080107,UNIAO LATAO 2 1/2,TRUE,1114
1115,CA02080108,UNIAO LATAO 3,TRUE,1115
1116,CA02080109,UNIAO LATAO 4,TRUE,1116
1117,CA02080201,UNIAO  LATAO 3/4 X 1/2,TRUE,1117
1118,CA02080202,UNIAO  LATAO 1 X 1/2,TRUE,1118
1119,CA02080203,UNIAO  LATAO 1 X 3/4,TRUE,1119
1120,CA02080204,UNIAO  LATAO 1 1/4 X 1/2,TRUE,1120
1121,CA02080205,UNIAO  LATAO 1 1/4 X 3/4,TRUE,1121
1122,CA02080206,UNIAO  LATAO 1 1/4 X 1,TRUE,1122
1123,CA02080207,UNIAO  LATAO 1 1/2 X 1/2,TRUE,1123
1124,CA02080208,UNIAO  LATAO 1 1/2 X 3/4,TRUE,1124
1125,CA02080209,UNIAO  LATAO 1 1/2 X 1,TRUE,1125
1126,CA02080210,UNIAO  LATAO 1 1/2 X 1 1/4,TRUE,1126
1127,CA02080211,UNIAO  LATAO 2 X 1/2,TRUE,1127
1128,CA02080212,UNIAO  LATAO 2 X 3/4,TRUE,1128
1129,CA02080213,UNIAO  LATAO 2 X 1,TRUE,1129
1130,CA02080214,UNIAO  LATAO 2 X 1 1/4,TRUE,1130
1131,CA02080215,UNIAO  LATAO 2 X 1 1/2,TRUE,1131
1132,CA02080216,UNIAO  LATAO 2 1/2 X 2,TRUE,1132
1133,CA02080217,UNIAO  LATAO 3 X 2 1/2,TRUE,1133
1134,CA02080301,UNIAO LATAO M/F 1/2,TRUE,1134
1135,CA02080302,UNIAO LATAO M/F 3/4,TRUE,1135
1136,CA02090101,PORCA  LATAO 3/4 X 1/2,TRUE,1136
1137,CA02090102,PORCA  LATAO 1 X 1/2,TRUE,1137
1138,CA02090103,PORCA  LATAO 1 X3/4,TRUE,1138
1139,CA02090104,PORCA  LATAO 1 1/4 X 1/2,TRUE,1139
1140,CA02090105,PORCA  LATAO 1 1/4 X 3/4,TRUE,1140
1141,CA02090106,PORCA  LATAO 1 1/4 X 1,TRUE,1141
1142,CA02090107,PORCA  LATAO 1 1/2 X 1/2,TRUE,1142
1143,CA02090108,PORCA  LATAO 1 1/2 X 3/4,TRUE,1143
1144,CA02090109,PORCA  LATAO 1 1/2 X 1,TRUE,1144
1145,CA02090110,PORCA  LATAO 1 1/2 X 1 1/4,TRUE,1145
1146,CA02090111,PORCA  LATAO 2 X 1/2,TRUE,1146
1147,CA02090112,PORCA  LATAO 2 X 3/4,TRUE,1147
1148,CA02090113,PORCA  LATAO 2 X 1,TRUE,1148
1149,CA02090114,PORCA  LATAO 2 X 1/14,TRUE,1149
1150,CA02090115,PORCA  LATAO 2 X 1 1/2,TRUE,1150
1151,CA02090116,PORCA  LATAO 2 1/2 X 1/2,TRUE,1151
1152,CA02090117,PORCA  LATAO 2 1/2 X 3/4,TRUE,1152
1153,CA02090118,PORCA  LATAO 2 1/2 X 1,TRUE,1153
1154,CA02090119,PORCA  LATAO 2 1/2 X 1 1/4,TRUE,1154
1155,CA02090120,PORCA  LATAO 2 1/2 X 1 1/2,TRUE,1155
1156,CA02090121,PORCA  LATAO 2 1/2 X 2,TRUE,1156
1157,CA03010101,ABRACADEIRA T/CARGA FFD 60 X 1/2,TRUE,1157
1158,CA03010102,ABRACADEIRA T/CARGA FFD 60 X 3/4,TRUE,1158
1159,CA03010103,ABRACADEIRA T/CARGA FFD 60 X 1,TRUE,1159
1160,CA03010104,ABRACADEIRA T/CARGA FFD 80 X 1/2,TRUE,1160
1161,CA03010105,ABRACADEIRA T/CARGA FFD 80 X 3/4,TRUE,1161
1162,CA03010106,ABRACADEIRA T/CARGA FFD 80 X 1,TRUE,1162
1163,CA03010107,ABRACADEIRA T/CARGA FFD 80 X 1 1/2,TRUE,1163
1164,CA03010108,ABRACADEIRA T/CARGA FFD 100 X 1/2,TRUE,1164
1165,CA03010109,ABRACADEIRA T/CARGA FFD 100 X 3/4,TRUE,1165
1166,CA03010110,ABRACADEIRA T/CARGA FFD 100 X 1,TRUE,1166
1167,CA03010111,ABRACADEIRA T/CARGA FFD 100 X 1 1/2,TRUE,1167
1168,CA03010112,ABRACADEIRA T/CARGA FFD 100 X 1 3/4,TRUE,1168
1169,CA03010113,ABRACADEIRA T/CARGA FFD 100 X 2,TRUE,1169
1170,CA03010114,ABRACADEIRA T/CARGA FFD 125 X 1/2,TRUE,1170
1171,CA03010115,ABRACADEIRA T/CARGA FFD 125 X 3/4,TRUE,1171
1172,CA03010116,ABRACADEIRA T/CARGA FFD 125 X 1 1/2,TRUE,1172
1173,CA03010117,ABRACADEIRA T/CARGA FFD 125 X 1 3/4,TRUE,1173
1174,CA03010118,ABRACADEIRA T/CARGA FFD 125 X 2,TRUE,1174
1175,CA03010119,ABRACADEIRA T/CARGA FFD 125 X 2 1/2,TRUE,1175
1176,CA03010120,ABRACADEIRA T/CARGA FFD 150 X 1/2,TRUE,1176
1177,CA03010121,ABRACADEIRA T/CARGA FFD 150 X 3/4,TRUE,1177
1178,CA03010122,ABRACADEIRA T/CARGA FFD 150 X 1 1/2,TRUE,1178
1179,CA03010123,ABRACADEIRA T/CARGA FFD 150 X 1 3/4,TRUE,1179
1180,CA03010124,ABRACADEIRA T/CARGA FFD 150 X 2,TRUE,1180
1181,CA03010125,ABRACADEIRA T/CARGA FFD 150 X 2 1/2,TRUE,1181
1182,CA03010126,ABRACADEIRA T/CARGA FFD 200 X 1/2,TRUE,1182
1183,CA03010127,ABRACADEIRA T/CARGA FFD 200 X 3/4,TRUE,1183
1184,CA03010128,ABRACADEIRA T/CARGA FFD 200 X 1 1/2,TRUE,1184
1185,CA03010129,ABRACADEIRA T/CARGA FFD 200 X 1 3/4,TRUE,1185
1186,CA03010130,ABRACADEIRA T/CARGA FFD 200 X 2,TRUE,1186
1187,CA03010131,ABRACADEIRA T/CARGA FFD 200 X 2 1/2,TRUE,1187
1188,CA03010132,ABRACADEIRA T/CARGA FFD 250 X 1/2,TRUE,1188
1189,CA03010133,ABRACADEIRA T/CARGA FFD 250 X 3/4,TRUE,1189
1190,CA03010134,ABRACADEIRA T/CARGA FFD 250 X 1 1/2,TRUE,1190
1191,CA03010135,ABRACADEIRA T/CARGA FFD 250 X 1 3/4,TRUE,1191
1192,CA03010136,ABRACADEIRA T/CARGA FFD 250 X 2,TRUE,1192
1193,CA03010137,ABRACADEIRA T/CARGA FFD 250 X 2 1/2,TRUE,1193
1194,CA03010138,ABRACADEIRA T/CARGA FFD 300 X 1/2,TRUE,1194
1195,CA03010139,ABRACADEIRA T/CARGA FFD 300 X 3/4,TRUE,1195
1196,CA03010140,ABRACADEIRA T/CARGA FFD 300 X 1 1/2,TRUE,1196
1197,CA03010141,ABRACADEIRA T/CARGA FFD 300 X 1 3/4,TRUE,1197
1198,CA03010142,ABRACADEIRA T/CARGA FFD 300 X 2,TRUE,1198
1199,CA03010143,ABRACADEIRA T/CARGA FFD 300 X 2 1/2,TRUE,1199
1200,CA03010144,ABRACADEIRA T/CARGA FFD 350 X 1/2,TRUE,1200
1201,CA03010145,ABRACADEIRA T/CARGA FFD 350 X 3/4,TRUE,1201
1202,CA03010146,ABRACADEIRA T/CARGA FFD 350 X 1 1/2,TRUE,1202
1203,CA03010147,ABRACADEIRA T/CARGA FFD 350 X 1 3/4,TRUE,1203
1204,CA03010148,ABRACADEIRA T/CARGA FFD 350 X 2,TRUE,1204
1205,CA03010149,ABRACADEIRA T/CARGA FFD 350 X 2 1/2,TRUE,1205
1206,CA03020101,ADAPTADOR TRAVADO FL FFD 60,TRUE,1206
1207,CA03020102,ADAPTADOR TRAVADO FL FFD 65,TRUE,1207
1208,CA03020103,ADAPTADOR TRAVADO FL FFD 80,TRUE,1208
1209,CA03020104,ADAPTADOR TRAVADO FL FFD 90,TRUE,1209
1210,CA03020105,ADAPTADOR TRAVADO FL FFD 100,TRUE,1210
1211,CA03020106,ADAPTADOR TRAVADO FL FFD 125,TRUE,1211
1212,CA03020107,ADAPTADOR TRAVADO FL FFD 150,TRUE,1212
1213,CA03020108,ADAPTADOR TRAVADO FL FFD 200,TRUE,1213
1214,CA03020109,ADAPTADOR TRAVADO FL FFD 250,TRUE,1214
1215,CA03020110,ADAPTADOR TRAVADO FL FFD 300,TRUE,1215
1216,CA03020111,ADAPTADOR TRAVADO FL FFD 350,TRUE,1216
1217,CA03030101,CONE BOCAS FFD 80 X 60,TRUE,1217
1218,CA03030102,CONE BOCAS FFD 100X 60,TRUE,1218
1219,CA03030103,CONE BOCAS FFD 100X 80,TRUE,1219
1220,CA03030104,CONE BOCAS FFD 125 X 60,TRUE,1220
1221,CA03030105,CONE BOCAS FFD 125 X 80,TRUE,1221
1222,CA03030106,CONE BOCAS FFD 125 X 100,TRUE,1222
1223,CA03030107,CONE BOCAS FFD 150 X 60,TRUE,1223
1224,CA03030108,CONE BOCAS FFD 150 X 80,TRUE,1224
1225,CA03030109,CONE BOCAS FFD 150 X 100,TRUE,1225
1226,CA03030110,CONE BOCAS FFD 150 X 125,TRUE,1226
1227,CA03030111,CONE BOCAS FFD 200 X 100,TRUE,1227
1228,CA03030112,CONE BOCAS FFD 200 X 125,TRUE,1228
1229,CA03030113,CONE BOCAS FFD 200 X 150,TRUE,1229
1230,CA03030114,CONE BOCAS FFD 250 X 100,TRUE,1230
1231,CA03030115,CONE BOCAS FFD 250 X 125,TRUE,1231
1232,CA03030116,CONE BOCAS FFD 250 X 150,TRUE,1232
1233,CA03030117,CONE BOCAS FFD 250 X 200,TRUE,1233
1234,CA03030118,CONE BOCAS FFD 300 X 150,TRUE,1234
1235,CA03030119,CONE BOCAS FFD 300 X 200,TRUE,1235
1236,CA03030120,CONE BOCAS FFD 300 X 250,TRUE,1236
1237,CA03030121,CONE BOCAS FFD 350 X 200,TRUE,1237
1238,CA03030122,CONE BOCAS FFD 350 X 250,TRUE,1238
1239,CA03030123,CONE BOCAS FFD 350 X 300,TRUE,1239
1240,CA03030124,CONE BOCAS FFD 400 X 250,TRUE,1240
1241,CA03030125,CONE BOCAS FFD 400 X 300,TRUE,1241
1242,CA03030201,CONE FLANGEADO FFD 80 X 60,TRUE,1242
1243,CA03030202,CONE FLANGEADO FFD 100X 60,TRUE,1243
1244,CA03030203,CONE FLANGEADO FFD 100X 80,TRUE,1244
1245,CA03030204,CONE FLANGEADO FFD 125 X 60,TRUE,1245
1246,CA03030205,CONE FLANGEADO FFD 125 X 80,TRUE,1246
1247,CA03030206,CONE FLANGEADO FFD 125 X 100,TRUE,1247
1248,CA03030207,CONE FLANGEADO FFD 150 X 60,TRUE,1248
1249,CA03030208,CONE FLANGEADO FFD 150 X 60 PN16,TRUE,1249
1250,CA03030209,CONE FLANGEADO FFD 150 X 80,TRUE,1250
1251,CA03030210,CONE FLANGEADO FFD 150 X 100,TRUE,1251
1252,CA03030211,CONE FLANGEADO FFD 150 X 125,TRUE,1252
1253,CA03030212,CONE FLANGEADO FFD 150 X 125 PN25,TRUE,1253
1254,CA03030213,CONE FLANGEADO FFD 200 X 100,TRUE,1254
1255,CA03030214,CONE FLANGEADO FFD 200 X 125,TRUE,1255
1256,CA03030215,CONE FLANGEADO FFD 200 X 150,TRUE,1256
1257,CA03030216,CONE FLANGEADO FFD 250 X 100,TRUE,1257
1258,CA03030217,CONE FLANGEADO FFD 250 X 125,TRUE,1258
1259,CA03030218,CONE FLANGEADO FFD 250 X 150,TRUE,1259
1260,CA03030219,CONE FLANGEADO FFD 250 X 200,TRUE,1260
1261,CA03030220,CONE FLANGEADO FFD 300 X 150,TRUE,1261
1262,CA03030221,CONE FLANGEADO FFD 300 X 200,TRUE,1262
1263,CA03030222,CONE FLANGEADO FFD 300 X 250,TRUE,1263
1264,CA03030223,CONE FLANGEADO FFD 350 X 200,TRUE,1264
1265,CA03030224,CONE FLANGEADO FFD 350 X 250,TRUE,1265
1266,CA03030225,CONE FLANGEADO FFD 350 X 300,TRUE,1266
1267,CA03030226,CONE FLANGEADO FFD 400 X 250,TRUE,1267
1268,CA03030227,CONE FLANGEADO FFD 400 X 300,TRUE,1268
1269,CA03040101,CURVA BOCAS FFD 80 11º15,TRUE,1269
1270,CA03040102,CURVA BOCAS FFD 100 11º15,TRUE,1270
1271,CA03040103,CURVA BOCAS FFD 125 11º15,TRUE,1271
1272,CA03040104,CURVA BOCAS FFD 150 11º15,TRUE,1272
1273,CA03040105,CURVA BOCAS FFD 200 11º15,TRUE,1273
1274,CA03040106,CURVA BOCAS FFD 250 11º15,TRUE,1274
1275,CA03040107,CURVA BOCAS FFD 300 11º15,TRUE,1275
1276,CA03040108,CURVA BOCAS FFD 350 11º15,TRUE,1276
1277,CA03040109,CURVA BOCAS FFD 400 11º15,TRUE,1277
1278,CA03040110,CURVA BOCAS FFD 500 11º15,TRUE,1278
1279,CA03040111,CURVA BOCAS FFD 80 22º30,TRUE,1279
1280,CA03040112,CURVA BOCAS FFD 100 22º30,TRUE,1280
1281,CA03040113,CURVA BOCAS FFD 125 22º30,TRUE,1281
1282,CA03040114,CURVA BOCAS FFD 150 22º30,TRUE,1282
1283,CA03040115,CURVA BOCAS FFD 200 22º30,TRUE,1283
1284,CA03040116,CURVA BOCAS FFD 250 22º30,TRUE,1284
1285,CA03040117,CURVA BOCAS FFD 300 22º30,TRUE,1285
1286,CA03040118,CURVA BOCAS FFD 350 22º30,TRUE,1286
1287,CA03040119,CURVA BOCAS FFD 400 22º30,TRUE,1287
1288,CA03040120,CURVA BOCAS FFD 500 22º30,TRUE,1288
1289,CA03040121,CURVA BOCAS FFD 80 45º,TRUE,1289
1290,CA03040122,CURVA BOCAS FFD 100 45º,TRUE,1290
1291,CA03040123,CURVA BOCAS FFD 100 45º PN16,TRUE,1291
1292,CA03040124,CURVA BOCAS FFD 125 45º,TRUE,1292
1293,CA03040125,CURVA BOCAS FFD 150 45º,TRUE,1293
1294,CA03040126,CURVA BOCAS FFD 200 45º,TRUE,1294
1295,CA03040127,CURVA BOCAS FFD 250 45º,TRUE,1295
1296,CA03040128,CURVA BOCAS FFD 300 45º,TRUE,1296
1297,CA03040129,CURVA BOCAS FFD 350 45º,TRUE,1297
1298,CA03040130,CURVA BOCAS FFD 400 45º,TRUE,1298
1299,CA03040131,CURVA BOCAS FFD 500 45º,TRUE,1299
1300,CA03040132,CURVA BOCAS FFD 80 90º,TRUE,1300
1301,CA03040133,CURVA BOCAS FFD 100 90º,TRUE,1301
1302,CA03040134,CURVA BOCAS FFD 125 90º,TRUE,1302
1303,CA03040135,CURVA BOCAS FFD 150 90º,TRUE,1303
1304,CA03040136,CURVA BOCAS FFD 160 90º,TRUE,1304
1305,CA03040137,CURVA BOCAS FFD 200 90º,TRUE,1305
1306,CA03040138,CURVA BOCAS FFD 250 90º,TRUE,1306
1307,CA03040139,CURVA BOCAS FFD 300 90º,TRUE,1307
1308,CA03040140,CURVA BOCAS FFD 350 90º,TRUE,1308
1309,CA03040141,CURVA BOCAS FFD 400 90º,TRUE,1309
1310,CA03040142,CURVA BOCAS FFD 500 90º,TRUE,1310
1311,CA03040201,CURVA FLANGEADA FFD 80 11º15,TRUE,1311
1312,CA03040202,CURVA FLANGEADA FFD 100 11º15,TRUE,1312
1313,CA03040203,CURVA FLANGEADA FFD 125 11º15,TRUE,1313
1314,CA03040204,CURVA FLANGEADA FFD 150 11º15,TRUE,1314
1315,CA03040205,CURVA FLANGEADA FFD 200 11º15,TRUE,1315
1316,CA03040206,CURVA FLANGEADA FFD 250 11º15,TRUE,1316
1317,CA03040207,CURVA FLANGEADA FFD 300 11º15,TRUE,1317
1318,CA03040208,CURVA FLANGEADA FFD 350 11º15,TRUE,1318
1319,CA03040209,CURVA FLANGEADA FFD 400 11º15,TRUE,1319
1320,CA03040210,CURVA FLANGEADA FFD 500 11º15,TRUE,1320
1321,CA03040211,CURVA FLANGEADA FFD 80 22º30,TRUE,1321
1322,CA03040212,CURVA FLANGEADA FFD 100 22º30,TRUE,1322
1323,CA03040213,CURVA FLANGEADA FFD 125 22º30,TRUE,1323
1324,CA03040214,CURVA FLANGEADA FFD 150 22º30,TRUE,1324
1325,CA03040215,CURVA FLANGEADA FFD 200 22º30,TRUE,1325
1326,CA03040216,CURVA FLANGEADA FFD 250 22º30,TRUE,1326
1327,CA03040217,CURVA FLANGEADA FFD 300 22º30,TRUE,1327
1328,CA03040218,CURVA FLANGEADA FFD 350 22º30,TRUE,1328
1329,CA03040219,CURVA FLANGEADA FFD 400 22º30,TRUE,1329
1330,CA03040220,CURVA FLANGEADA FFD 500 22º30,TRUE,1330
1331,CA03040221,CURVA FLANGEADA FFD 80 45º,TRUE,1331
1332,CA03040222,CURVA FLANGEADA FFD 100 45º,TRUE,1332
1333,CA03040223,CURVA FLANGEADA FFD 125 45º,TRUE,1333
1334,CA03040224,CURVA FLANGEADA FFD 150 45º,TRUE,1334
1335,CA03040225,CURVA FLANGEADA FFD 200 45º,TRUE,1335
1336,CA03040226,CURVA FLANGEADA FFD 250 45º,TRUE,1336
1337,CA03040227,CURVA FLANGEADA FFD 300 45º,TRUE,1337
1338,CA03040228,CURVA FLANGEADA FFD 350 45º,TRUE,1338
1339,CA03040229,CURVA FLANGEADA FFD 400 45º,TRUE,1339
1340,CA03040230,CURVA FLANGEADA FFD 500 45º,TRUE,1340
1341,CA03040231,CURVA FLANGEADA FFD 60 90º,TRUE,1341
1342,CA03040232,CURVA FLANGEADA FFD 80 90º,TRUE,1342
1343,CA03040233,CURVA FLANGEADA FFD 100 90º,TRUE,1343
1344,CA03040234,CURVA FLANGEADA FFD 100 90º PN25,TRUE,1344
1345,CA03040235,CURVA FLANGEADA FFD 125 90º,TRUE,1345
1346,CA03040236,CURVA FLANGEADA FFD 150 90º,TRUE,1346
1347,CA03040237,CURVA FLANGEADA FFD 200 90º,TRUE,1347
1348,CA03040238,CURVA FLANGEADA FFD 250 90º,TRUE,1348
1349,CA03040239,CURVA FLANGEADA FFD 300 90º,TRUE,1349
1350,CA03040240,CURVA FLANGEADA FFD 350 90º,TRUE,1350
1351,CA03040241,CURVA FLANGEADA FFD 400 90º,TRUE,1351
1352,CA03040242,CURVA FLANGEADA FFD 500 90º,TRUE,1352
1353,CA03050101,FILTRO FFD  40,TRUE,1353
1354,CA03050102,FILTRO FFD  50,TRUE,1354
1355,CA03050103,FILTRO FFD  65,TRUE,1355
1356,CA03050104,FILTRO FFD  80,TRUE,1356
1357,CA03050105,FILTRO FFD  100,TRUE,1357
1358,CA03050106,FILTRO FFD  125,TRUE,1358
1359,CA03050107,FILTRO FFD  150,TRUE,1359
1360,CA03050108,FILTRO FFD  200,TRUE,1360
1361,CA03050109,FILTRO FFD  250,TRUE,1361
1362,CA03050110,FILTRO FFD  300,TRUE,1362
1363,CA03050111,FILTRO FFD  350,TRUE,1363
1364,CA03050112,FILTRO FFD  400,TRUE,1364
1365,CA03060101,JUNTA LIGACAO FFD 63,TRUE,1365
1366,CA03060102,JUNTA LIGACAO FFD 75,TRUE,1366
1367,CA03060103,JUNTA LIGACAO FFD 90,TRUE,1367
1368,CA03060104,JUNTA LIGACAO FFD 110,TRUE,1368
1369,CA03060105,JUNTA LIGACAO FFD 125,TRUE,1369
1370,CA03060106,JUNTA LIGACAO FFD 140,TRUE,1370
1371,CA03060107,JUNTA LIGACAO FFD 160,TRUE,1371
1372,CA03060108,JUNTA LIGACAO FFD 200,TRUE,1372
1373,CA03060109,JUNTA LIGACAO FFD 250,TRUE,1373
1374,CA03060110,JUNTA LIGACAO FFD 250 PN25,TRUE,1374
1375,CA03060111,JUNTA LIGACAO FFD 315,TRUE,1375
1376,CA03060112,JUNTA LIGACAO FFD 350 PN25,TRUE,1376
1377,CA03060201,JUNTA QUICK FFD 100,TRUE,1377
1378,CA03060202,JUNTA QUICK FFD BOCA FL 125,TRUE,1378
1379,CA03060301,JUNTA FL ULTRAQUICK FFD 50,TRUE,1379
1380,CA03060302,JUNTA FL ULTRAQUICK FFD 60,TRUE,1380
1381,CA03060303,JUNTA FL ULTRAQUICK FFD 65,TRUE,1381
1382,CA03060304,JUNTA FL ULTRAQUICK FFD 80,TRUE,1382
1383,CA03060305,JUNTA FL ULTRAQUICK FFD 80 PN16,TRUE,1383
1384,CA03060306,JUNTA FL ULTRAQUICK FFD 100,TRUE,1384
1385,CA03060307,JUNTA FL ULTRAQUICK FFD 125,TRUE,1385
1386,CA03060308,JUNTA FL ULTRAQUICK FFD 150,TRUE,1386
1387,CA03060309,JUNTA FL ULTRAQUICK FFD 200,TRUE,1387
1388,CA03060310,JUNTA FL ULTRAQUICK FFD 250,TRUE,1388
1389,CA03060311,JUNTA FL ULTRAQUICK FFD 300,TRUE,1389
1390,CA03070101,KIT MONTAGEM FFD 60,TRUE,1390
1391,CA03070102,KIT MONTAGEM FFD 80,TRUE,1391
1392,CA03070103,KIT MONTAGEM FFD 100,TRUE,1392
1393,CA03070104,KIT MONTAGEM FFD 125,TRUE,1393
1394,CA03070105,KIT MONTAGEM FFD 150,TRUE,1394
1395,CA03070106,KIT MONTAGEM FFD 200,TRUE,1395
1396,CA03070107,KIT MONTAGEM FFD 250,TRUE,1396
1397,CA03070108,KIT MONTAGEM FFD 300,TRUE,1397
1398,CA03080101,LIGADOR  BOCAS FFD  60,TRUE,1398
1399,CA03080102,LIGADOR  BOCAS FFD  80,TRUE,1399
1400,CA03080103,LIGADOR  BOCAS FFD  100,TRUE,1400
1401,CA03080104,LIGADOR  BOCAS FFD  125,TRUE,1401
1402,CA03080105,LIGADOR  BOCAS FFD  150,TRUE,1402
1403,CA03080106,LIGADOR  BOCAS FFD  200,TRUE,1403
1404,CA03080107,LIGADOR  BOCAS FFD  250,TRUE,1404
1405,CA03080108,LIGADOR  BOCAS FFD  300,TRUE,1405
1406,CA03080109,LIGADOR  BOCAS FFD 350,TRUE,1406
1407,CA03080201,LIGADOR  BOCAS FL FFD 80 PN16,TRUE,1407
1408,CA03080202,LIGADOR  BOCAS FL FFD 100 PN16,TRUE,1408
1409,CA03080203,LIGADOR  BOCAS FL FFD 150,TRUE,1409
1410,CA03080204,LIGADOR  BOCAS FL FFD 200,TRUE,1410
1411,CA03080205,LIGADOR  BOCAS FL FFD 200 PN25,TRUE,1411
1412,CA03080206,LIGADOR  BOCAS FL FFD 250,TRUE,1412
1413,CA03080207,LIGADOR  BOCAS FL FFD 250 PN25,TRUE,1413
1414,CA03080208,LIGADOR  BOCAS FL FFD 300,TRUE,1414
1415,CA03080209,LIGADOR  BOCAS FL FFD 350,TRUE,1415
1416,CA03080301,LIGADOR  FLANGEADO FFD 60,TRUE,1416
