"id","default_code","name_template","active","valuation","product_tmpl_id/id"
2,101010,"Art.1º Tabela Geral - Fotocópias","TRUE","real_time",2
3,101020,"Art.1º Tabela Geral - Concessão documentos","TRUE","real_time",3
4,101030,"Art.1º Tabela Geral - Certidões diversas","TRUE","real_time",4
5,101040,"Art nº6 Cap I Tabela Geral-Serviço digitalização","TRUE","real_time",5
6,101050,"T.T.O.R.M SECÇÃOII,ARTº 2Nº1 ALINEA a) Cartografia","TRUE","real_time",6
7,101060,"T.T.O.R.M SECÇÃOII, ARTº2 Nº1 ALINEA a)Cartografia","TRUE","real_time",7
8,101070,"T.T.O.R.M SECÇÃOII,ARTº2Nº2 ALINEA a)Inf.Geográfic","TRUE","real_time",8
9,101080,"T.T.O.R.M SECÇÃOII,ARTº 2Nº2 ALINEA a)Ortofotomapa","TRUE","real_time",9
10,101090,"T.T.O.R.M SECÇÃOII,ARTº 2Nº2 ALINEAb)Planta Antiga","TRUE","real_time",10
11,101100,"T.T.O.R.M.SECÇÃOII,ART.º2Nº2ALINEAc)Imagens","TRUE","real_time",11
12,101110,"T.T.O.R.M.SECÇÃOII,ART.º2Nº3ALINEAa)Impressões A4","TRUE","real_time",12
13,101120,"T.T.O.R.M.SECÇÃOII,ART.º2Nº3ALINEAb)Impressões A3","TRUE","real_time",13
14,101130,"T.T.O.R.M.SECÇÃOII,ART.º2Nº3ALINEAc) Impressões A2","TRUE","real_time",14
15,101140,"T.T.O.R.M.SECÇÃOII,ART.º2Nº3ALINEAd) Impressões A1","TRUE","real_time",15
16,101150,"T.T.O.R.M.SECÇÃOII,ART.º2Nº3ALINEAe) Impressões A0","TRUE","real_time",16
17,101160,"T.T.O.R.M.SECÇÃOII,ART.º2Nº3ALINEAe) Impressões A0","TRUE","real_time",17
18,101170,"T.T.O.R.M.SECÇÃOII,ART.º2Nº4ALINEA a) PDM 1/10.000","TRUE","real_time",18
19,101180,"T.T.O.R.M.SECÇÃOII,ART.º2Nº4ALINEA a) PDM 1/5.000","TRUE","real_time",19
20,101190,"T.T.O.R.M.SECÇÃOII,ART.º2Nº5ALINEA a)Plantas","TRUE","real_time",20
21,101200,"T.T.O.R.M.SECÇÃOII,ART.º2Nº5ALINEA b)Regulamento","TRUE","real_time",21
22,101210,"T.T.O.R.M.SECÇÃOII,ART.º2 Nº6 Gravação CD","TRUE","real_time",22
23,101220,"Nº1 Art 3ºTabela Geral-Emissão Período Funciona/to","TRUE","real_time",23
24,101230,"Nº2 Art.3ºTabela Geral-Alteração horár.Funciona/to","TRUE","real_time",24
25,101240,"Nº3 Art 3º Tabela Geral - Contratos avulso","TRUE","real_time",25
26,101250,"Nº 4 Art 3ª Tabela Geral-Intervenões via pública","TRUE","real_time",26
27,101260,"Nº5 Art 3º Tabela Geral - Enchimento garrafas ar","TRUE","real_time",27
28,102010,"Nº1 Art 4º Tabela Geral-Averbamento clubes","TRUE","real_time",28
29,102020,"Nº 2 Art 4º Tabela Geral-Averbamento hipermercados","TRUE","real_time",29
30,102030,"Nº3 Art 4º Tabela Geral- Averbamento Suprmercados","TRUE","real_time",30
31,102040,"Nº4 Art 4º Tabela Geral-Averba/to Mercearia?.","TRUE","real_time",31
32,102050,"Nº 5 Art 4º Tabela Geral-Averba/to Talho,peixaria","TRUE","real_time",32
33,102060,"Nº 6 Art 4º tabela Geral-Averbamento Cabeleireiro","TRUE","real_time",33
34,102070,"Nº 7 Art 4º tabela Geral-Averbamento Aviário/outro","TRUE","real_time",34
35,102080,"a) Nº 8 Art 4º tabela Geral-  Averba/tos 1ªClasse","TRUE","real_time",35
36,102090,"b) Nº 8 Art 4º tabela Geral-  Averba/tos 2ªClasse","TRUE","real_time",36
37,102100,"c) Nº 8 Art 4º tabela Geral-  Averba/tos 3ªClasse","TRUE","real_time",37
38,102110,"Art 5º Tabela Geral-Transferência Propriedade","TRUE","real_time",38
39,102120,"Art 6º Tabela Geral-Tarifa Recolha Lixo","TRUE","real_time",39
40,102130,"Nº9 Art 6º Tabela Geral- Remoção lixo hospitalar","TRUE","real_time",40
41,102140,"Nº 10 Art 9º Tabela Geral-Aluguer compactador","TRUE","real_time",41
42,102150,"Nº 11 Art 9º Tabela Geral-Transporte compactador","TRUE","real_time",42
43,102160,"Nº 12 Art 9º Tabela Geral-Utiliza. Auto-Varredora","TRUE","real_time",43
44,102170,"a) Nº13 Art.9ºTabela Geral - Remoção Lixo a pedido","TRUE","real_time",44
45,102180,"b) Nº13 Art.9ºTabela Geral - Remoção Lixo a pedido","TRUE","real_time",45
46,102190,"c) Nº13 Art.9ºTabela Geral - Remoção Lixo a pedido","TRUE","real_time",46
47,102200,"c) Nº13 Art.9ºTabela Geral - Remoção Lixo a pedido","TRUE","real_time",47
48,102210,"Nº14 Art.9ºTabela Geral - Remoção viaturas","TRUE","real_time",48
49,102220,"Nº15 Art.9ºTabela Geral - Pesagem na Báscula","TRUE","real_time",49
50,102230,"Art. 9º Tabela Geral-Ligação domiciliaria esgoto","TRUE","real_time",50
51,102240,"Art. 8º Tabela Geral - Ligação colectores","TRUE","real_time",51
52,102241,"Art. 8º Tabela Geral - Ligação colectores","TRUE","real_time",52
53,102250,"Art. 8º Tabela Geral - Ligação colectores","TRUE","real_time",53
54,102260,"Art 10º Tabela Geral - Tar.Conserv.Utiliz.Esg.Empr","TRUE","real_time",54
55,102270,"Art 10º Tabela Geral-Tar.Conserv.Utiliz.Esg.Partic","TRUE","real_time",55
56,102280,"Nº 5 Art. 10º Tabela Geral -Limpeza fossa/colector","TRUE","real_time",56
57,102290,"Nº 6 Art. 10º Tabela Geral -Descarga de água-ETAR","TRUE","real_time",57
58,103010,"Nº1 Art 11º Tabela Geral-Inumação em Covais","TRUE","real_time",58
59,103011,"Nº1 Art 11º Tabela Geral-Inuma","TRUE","real_time",59
60,103012,"Nº1 Art 11º Tabela Geral-Inuma","TRUE","real_time",60
61,103013,"Nº1 Art 11º Tabela Geral-Inuma","TRUE","real_time",61
62,103020,"a) N 2 Art 11º Tabela-Inumação Corpos em capela","TRUE","real_time",62
63,103021,"nº2 art.11º Tabela-Inumação jazigos","TRUE","real_time",63
64,103022,"nº2 art.11º Tabela-Inumação jazigos","TRUE","real_time",64
65,103023,"nº2 art.11º Tabela-Inumação jazigos","TRUE","real_time",65
66,103025,"b) nº2 art.11º Tabela Geral-Inumação jazigos","TRUE","real_time",66
67,103030,"Nº 2 Art 11º Tabela Geral-Inumação jazigo particul","TRUE","real_time",67
68,103031,"Nº 2 Art 11º Tabela Geral-Inumação jazigo particul","TRUE","real_time",68
69,103032,"Nº 2 Art 11º Tabela Geral-Inumação jazigo particul","TRUE","real_time",69
70,103033,"Nº 2 Art 11º Tabela Geral-Inumação jazigo particul","TRUE","real_time",70
71,103035,"d) Nº 2 Art 11º Tabela Geral-Inumação jazigos","TRUE","real_time",71
72,103040,"Nº 3 Art 11ºTabela Geral-Inumação jazigo municipal","TRUE","real_time",72
73,103041,"Nº 3 Art 11ºTabela Geral-Inumação jazigo municipal","TRUE","real_time",73
74,103042,"Nº 3 Art 11ºTabela Geral-Inumação jazigo municipal","TRUE","real_time",74
75,103043,"Nº 3 Art 11ºTabela Geral-Inumação jazigo municipal","TRUE","real_time",75
76,103050,"Nº 3 Art 11ºTabela Geral-Inumação jazigo municipal","TRUE","real_time",76
77,103051,"Nº 3 Art 11ºTabela Geral-Inumação jazigo municipal","TRUE","real_time",77
78,103052,"Nº 3 Art 11ºTabela Geral-Inumação jazigo municipal","TRUE","real_time",78
79,103053,"Nº 3 Art 11ºTabela Geral-Inumação jazigo municipal","TRUE","real_time",79
80,103060,"Art. 12º Tabela Geral- Ocupação de ossários","TRUE","real_time",80
81,103061,"Art. 12º Tabela Geral- Ocupação de ossários","TRUE","real_time",81
82,103062,"Art. 12º Tabela Geral- Ocupação de ossários","TRUE","real_time",82
83,103063,"Art. 12º Tabela Geral- Ocupação de ossários","TRUE","real_time",83
84,103065,"nº2 Art. 12º Tabela Geral- Ossada 2º ano","TRUE","real_time",84
85,103070,"Art. 12º Tabela Geral- Ocupação de ossários","TRUE","real_time",85
86,103071,"Art. 12º Tabela Geral- Ocupação de ossários","TRUE","real_time",86
87,103072,"Art. 12º Tabela Geral- Ocupação de ossários","TRUE","real_time",87
88,103073,"Art. 12º Tabela Geral- Ocupação de ossários","TRUE","real_time",88
89,103080,"nº1 Art. 13º Tabela Geral- Exumação p/ossada","TRUE","real_time",89
90,103081,"Art. 13º Tabela Geral- Exumação p/ossada","TRUE","real_time",90
91,103082,"Art. 13º Tabela Geral- Exumação p/ossada","TRUE","real_time",91
92,103083,"Art. 13º Tabela Geral- Exumação p/ossada","TRUE","real_time",92
93,103085,"nº2 Art. 13º Tabela Geral- Exumação p/ossada","TRUE","real_time",93
94,103090,"Art. 14º Tabela Geral- Concessão terreno p/jazigo","TRUE","real_time",94
95,103091,"Art. 14º Tabela Geral- Concessão terreno p/jazigo","TRUE","real_time",95
96,103092,"Art. 14º Tabela Geral- Concessão terreno p/jazigo","TRUE","real_time",96
97,103093,"Art. 14º Tabela Geral- Concessão terreno p/jazigo","TRUE","real_time",97
98,103100,"Nº1 Art. 15º Tabela Geral - Utilização Capela","TRUE","real_time",98
99,103101,"Nº1 Art. 15º Tabela Geral - Utilização Capela","TRUE","real_time",99
100,103102,"Nº1 Art. 15º Tabela Geral - Utilização Capela","TRUE","real_time",100
101,103103,"Nº1 Art. 15º Tabela Geral - Utilização Capela","TRUE","real_time",101
102,103110,"Nº2 Art. 15º Tabela Geral - Utilização Capela","TRUE","real_time",102
103,103111,"Nº2 Art. 15º Tabela Geral - Utilização Capela","TRUE","real_time",103
104,103112,"Nº2 Art. 15º Tabela Geral - Utilização Capela","TRUE","real_time",104
105,103113,"Nº2 Art. 15º Tabela Geral - Utilização Capela","TRUE","real_time",105
106,103120,"Art 16º Tabela Geral - Averbamento transmissão","TRUE","real_time",106
107,103121,"Art 16º Tabela Geral - Averbamento transmissão","TRUE","real_time",107
108,103122,"Art 16º Tabela Geral - Averbamento transmissão","TRUE","real_time",108
109,103123,"Art 16º Tabela Geral - Averbamento transmissão","TRUE","real_time",109
110,103130,"a) Art 17º Tabela Geral -Campas rasas e gavetões","TRUE","real_time",110
111,103131,"Art 17º Tabela Geral - Tratamento sepulturas/sinai","TRUE","real_time",111
112,103132,"Art 17º Tabela Geral-Tratamento sepulturas/sinais","TRUE","real_time",112
113,103133,"Art 17º Tabela Geral -Tratamento sepulturas/sinais","TRUE","real_time",113
114,103134,"Art 17º Tabela Geral -Tratamento sepulturas/sinais","TRUE","real_time",114
115,103135,"b) Art 17º Tabela Geral -Capela e até 6 gavetas","TRUE","real_time",115
116,103136,"c) Art 17º Tabela Geral -Capela e mais de 6 gaveta","TRUE","real_time",116
117,103137,"d) Art 17º Tabela Geral - com grades","TRUE","real_time",117
118,103138,"e) Art 17º Tabela Geral -Ornamentação","TRUE","real_time",118
119,103140,"Nº 1 Art 18º Tabela Geral - Transladação","TRUE","real_time",119
120,103141,"Nº 1 Art 18º Tabela Geral - Transladação","TRUE","real_time",120
121,103142,"Nº 1 Art 18º Tabela Geral - Transladação","TRUE","real_time",121
122,103143,"Nº 1 Art 18º Tabela Geral - Transladação","TRUE","real_time",122
123,103150,"Nº 2 Art 18ºTabela Geral-Abertura cemitério fora h","TRUE","real_time",123
124,103151,"Nº 2 Art 18ºTabela Geral-Abertura cemitério fora h","TRUE","real_time",124
125,103152,"Nº 2 Art 18ºTabela Geral-Abertura cemitério fora h","TRUE","real_time",125
126,103153,"Nº 2 Art 18ºTabela Geral-Abertura cemitério fora h","TRUE","real_time",126
127,104010,"Nº 1 Art 19º Tabela Geral - Estaciona/to viaturas","TRUE","real_time",127
128,104020,"Nº 2 Art 19º Tabela Geral - Ocupação estaciona/to","TRUE","real_time",128
129,104030,"a)Nº3 Art 19º Tabela Geral -Parcómetros z amarela","TRUE","real_time",129
130,104040,"b)Nº3 Art 19º Tabela Geral-Parcómetros z verde","TRUE","real_time",130
131,104050,"c)Nº3 Art 19º Tabela Geral-Parcómetros z vermelha","TRUE","real_time",131
132,104060,"d)Nº3 Art 19º Tabela Geral-Parcómetros z castanha","TRUE","real_time",132
133,104070,"a)Nº 4 Art 19º Tabela Geral-1 Cartão de Morador","TRUE","real_time",133
134,104080,"b)Nº 4 Art 19º Tabela Geral-1 Cartão de Morador","TRUE","real_time",134
135,104090,"Art. 20º Tabela Geral - Circulação viaturas","TRUE","real_time",135
136,104100,"Nº 1 Art 21º Tabela Geral-Entradas museus adulto","TRUE","real_time",136
137,104110,"Nº 1 Art 21º Tabela Geral-Entradas museus adulto","TRUE","real_time",137
138,104120,"Nº 1 Art 21º Tabela Geral-Entradas museus adulto","TRUE","real_time",138
139,104130,"Nº 2 Art 21º Tabela Geral-Entradas museus jovens","TRUE","real_time",139
140,104140,"Nº 2 Art 21º Tabela Geral-Entradas museus jovens","TRUE","real_time",140
141,104150,"Nº 2 Art 21º Tabela Geral-Entradas museus jovens","TRUE","real_time",141
142,104160,"Nº 3 Art 21º Tabela Geral-Entradas museus 3ªidade","TRUE","real_time",142
143,104170,"Nº 3 Art 21º Tabela Geral-Entradas museus 3ªidade","TRUE","real_time",143
144,104180,"Nº 3 Art 21º Tabela Geral-Entradas museus 3ªidade","TRUE","real_time",144
145,104190,"Nº1 Art 22º Tabela Geral-Diária investigadores","TRUE","real_time",145
146,104200,"Nº2 Art22º Tabela Geral-Aluguer espaço laboratório","TRUE","real_time",146
147,104210,"Nº3 Art22º Tabela Geral-Aluguer laboratório","TRUE","real_time",147
148,105010,"Nº1 Art 23º Tabela Geral - Antenas via pública","TRUE","real_time",148
149,105020,"Nº2 Art 23º Tabela Geral - Fios,cabos telefónicos?","TRUE","real_time",149
150,105030,"Nº3 Art 23º Tabela Geral-Guindastes e semelhantes","TRUE","real_time",150
151,105040,"a)Nº4 Art 23º Tabela Geral-Alpendres até 1m","TRUE","real_time",151
152,105050,"b)Nº4 Art 23º Tabela Geral-Alpendres c/mais de 1m","TRUE","real_time",152
153,105060,"a)Nº5 Art 23º Tabela Geral-Toldos até 1m","TRUE","real_time",153
154,105070,"b)Nº5 Art 23º Tabela Geral-Toldos c/mais de 1m","TRUE","real_time",154
155,105071,"Obs nº12 Art35º Reg.Geral Taxas-Pub com ocup.via","TRUE","real_time",155
156,105080,"Nº6 Art 23º Tabela Geral-Sanefas","TRUE","real_time",156
157,105090,"Nº7 Art 23º Tabela Geral-Fita anunciadora","TRUE","real_time",157
158,105100,"Nº8 Art 23º Tabela Geral-Passarela,varanda,escadas","TRUE","real_time",158
159,105110,"a)Nº1 Art 24º Tabela Geral-Construções provisórias","TRUE","real_time",159
160,105120,"b)Nº1 Art 24º Tabela Geral-Construções provisórias","TRUE","real_time",160
161,105130,"c)Nº1 Art 24º Tabela Geral-Construções provisórias","TRUE","real_time",161
162,105140,"Nº2 Art 24º Tabela Geral-Cabine /Posto telefónico","TRUE","real_time",162
163,105150,"a)Nº3 Art 24º Tabela Geral-Posto transformação 3m3","TRUE","real_time",163
164,105160,"b)Nº3 Art24º Tabela Geral-Posto transformação","TRUE","real_time",164
165,105170,"Nº4 Art 24º Tabela Geral-Depósitos subterrâneos","TRUE","real_time",165
166,105180,"Nº5 Art24º Tabela Geral-Pavilhões,quiosques,outros","TRUE","real_time",166
167,105190,"Nº6 Art 24º Tabela Geral-Venda Ambulante","TRUE","real_time",167
168,105200,"a)Nº1 Art 25º Tabela Geral-Postos e marcos","TRUE","real_time",168
169,105210,"b)Nº1 Art 25º Tabela Geral-Postos e marcos","TRUE","real_time",169
170,105220,"c)Nº1 Art 25º Tabela Geral-Postos e marcos","TRUE","real_time",170
171,105230,"Nº2 Art 25º Tabela Geral-Esplanadas Fechadas","TRUE","real_time",171
172,105240,"Nº3 Art 25º Tabela Geral-Mesas, cadeiras","TRUE","real_time",172
173,105250,"Nº4 Art 25º Tabela Geral-Tubos,condutas,cabos?","TRUE","real_time",173
174,105260,"Nº5 Art 25º Tabela Geral-Antenas p/emissões","TRUE","real_time",174
175,105270,"a)Nº8 Art 25ºTabela Geral-Circo p/dia","TRUE","real_time",175
176,105280,"b)Nº8 Art 25ºTabela Geral-Circo p/semana","TRUE","real_time",176
177,105290,"a)Nº8 Art 25ºTabela Geral-Circo p/mês","TRUE","real_time",177
178,105300,"Nº9 Art 25º Tabela Geral-Expositores","TRUE","real_time",178
179,105310,"Nº10 Art 25º Tabela Geral-Tapumes","TRUE","real_time",179
180,105320,"Nº10 Art 25º Tabela Geral-Tapumes","TRUE","real_time",180
181,105330,"Nº11 Art 25º Tabela Geral-Andaimes","TRUE","real_time",181
182,105340,"Nº11 Art 25º Tabela Geral-Andaimes","TRUE","real_time",182
183,105350,"Nº12 Art 25º Tabela Geral-Auto-bombas","TRUE","real_time",183
184,105360,"Nº12 Art 25º Tabela Geral-Auto-bombas","TRUE","real_time",184
185,105370,"Nº13 Art 25º Tabela Geral-Gruas,guindaste","TRUE","real_time",185
186,105380,"Nº13 Art 25º Tabela Geral-Gruas,guindaste","TRUE","real_time",186
187,105390,"Nº15 Art 25º Tabela Geral-Interrupções Trânsito","TRUE","real_time",187
188,105400,"Nº15 Art 25º Tabela Geral-Interrupções Trânsito","TRUE","real_time",188
189,105410,"Nº14 Art 25º Tabela Geral-Condicionamento","TRUE","real_time",189
190,105420,"Nº14 Art 25º Tabela Geral-Condicionamento","TRUE","real_time",190
191,105430,"Nº16 Art 25º Tabela Geral-Abertura Vala","TRUE","real_time",191
192,105440,"Nº16 Art 25º Tabela Geral-Abertura Vala","TRUE","real_time",192
193,105450,"Nº 17 Art 25º Tabela Geral - Outras ocupações","TRUE","real_time",193
194,105460,"Nº 17 Art 25º Tabela Geral - Ocupações floristas","TRUE","real_time",194
195,106010,"Nº1 Art 26º Tabela Geral-Bombas carburantes","TRUE","real_time",195
196,106020,"Nº2 Art 26º Tabela Geral-Bombas carburantes","TRUE","real_time",196
197,106030,"Nº3 Art 26º Tabela Geral-Bombas carburantes","TRUE","real_time",197
198,106040,"Nº4 Art 26º Tabela Geral-Bombas carburantes","TRUE","real_time",198
199,106050,"Nº1 Art 27º Tabela Geral-Bombas ar e água","TRUE","real_time",199
200,106060,"Nº2 Art 27º Tabela Geral-Bombas ar e água","TRUE","real_time",200
201,106070,"Nº3 Art 27º Tabela Geral-Bombas ar e água","TRUE","real_time",201
202,106080,"Nº4 Art 27º Tabela Geral-Bombas ar e água","TRUE","real_time",202
203,107010,"Nº1 Art 28º Tabela Geral-Licença ciclomotores","TRUE","real_time",203
204,107020,"Nº2 Art 28º Tabela Geral-Licença veículos/tractor","TRUE","real_time",204
205,107030,"Nº1 Art 29º Tabela Geral-Emissão 2ª via licença","TRUE","real_time",205
206,107040,"Nº2 Art 29º Tabela Geral-Emissão 2ª via chapa","TRUE","real_time",206
207,108010,"Nº1 Art 31º Tabela Geral-Anúncios Luminosos 1ºano","TRUE","real_time",207
208,108020,"Nº2 Art31º Tabela Geral-Anúncios Luminosos renov","TRUE","real_time",208
209,108030,"Nº1 Art32º Tabela Geral-Anúncios N Luminosos 1ºano","TRUE","real_time",209
210,108040,"Nº2 Art32º Tabela Geral-Anúncios N Luminosos renov","TRUE","real_time",210
211,108050,"Nº1 Art33º Tabela Geral-Publicidade Corrida 1ºano","TRUE","real_time",211
212,108060,"Nº2 Art33º Tabela Geral-Anúncios Corrida renov","TRUE","real_time",212
213,108070,"Art 34º Tabela Geral-Frisos luminosos compl.","TRUE","real_time",213
214,108080,"Art 35º Tabela Geral-Bandeiras","TRUE","real_time",214
215,108090,"Nº1 Art36º Tabela Geral-Vitrines, mostradores?","TRUE","real_time",215
216,108100,"Nº2 Art36º Tabela Geral-Exposição no exterior","TRUE","real_time",216
217,108110,"Nº1 Art37º Tabela Geral-Decalcomanias,distintivos?","TRUE","real_time",217
218,108120,"Nº2 Art37º Tabela Geral-Decalcomanias,distintivos?","TRUE","real_time",218
219,108130,"Nº1 Art38ºTabela Geral-Publici. transp.colectivo","TRUE","real_time",219
220,108140,"a)Nº2 Art 38ºTabela Geral-Publici.viaturas alusiva","TRUE","real_time",220
221,108150,"b) Nº2 Art38ºTabela Geral-Publici.viaturas-outras","TRUE","real_time",221
222,108160,"Art 39º Tabela Geral - Publicidade Sonora","TRUE","real_time",222
223,108170,"Art 40º Tabela Geral - Publicidade Vedação,painel?","TRUE","real_time",223
224,108180,"Nº1 Art 41º Tabela Geral-Publici.transitória aérea","TRUE","real_time",224
225,108190,"Nº2 Art 41º Tabela Geral-Publici.transitória outra","TRUE","real_time",225
226,108200,"Art 42º Tabela Geral-Anúncios/cartazes afixados","TRUE","real_time",226
227,108210,"Nº1 Art 43º Tabela Geral-Distribuição Panfletos","TRUE","real_time",227
228,108220,"Nº2 Art 43º Tabela Geral-Distribuição Produtos","TRUE","real_time",228
229,108230,"Nº3 Art 43º Tabela Geral-Provas degustação","TRUE","real_time",229
230,108240,"Nº4 Art 43º Tabela Geral-Outras campanhas","TRUE","real_time",230
231,108250,"Nº1 Art 44º Tabela Geral-Publici.Espectáculos","TRUE","real_time",231
232,108260,"Nº2 Art 44º Tabela Geral-Publici.Espectáculos","TRUE","real_time",232
233,108270,"Art 45º Tabela Geral - Placas direccionais","TRUE","real_time",233
234,109010,"Nº1 Art 46º Tabela Geral -Bancada Peixe","TRUE","real_time",234
235,109020,"Nº2 Art 46º  Tabela Geral -Lugares Terrado","TRUE","real_time",235
236,109030,"Nº2 Art 46º Tabela Geral -Lugares Terrado","TRUE","real_time",236
237,109040,"Lugares do Terrado","TRUE","real_time",237
238,109050,"Nº1 Art 47º Tabela Geral -Emissão cartão vendedor","TRUE","real_time",238
239,109060,"Nº2 Art 47º Tabela Geral-Renovação cartão vendedor","TRUE","real_time",239
240,109070,"a) Nº1 Art48º Tabela Geral-Utilização frigorífico","TRUE","real_time",240
241,109080,"b) Nº1 Art48º Tabela Geral-Utilização frigorífico","TRUE","real_time",241
242,109090,"Nº2 Art48º Tabela Geral-Armazenamento horto-frutíc","TRUE","real_time",242
243,109100,"Nº2 Art48º Tabela Geral-Armazenamento horto-frutíc","TRUE","real_time",243
244,109110,"Nº3 Art48º Tabela Geral-Venda de gelo","TRUE","real_time",244
245,109120,"Nº1 Art 49º Tabela Geral -Local depósito","TRUE","real_time",245
246,109130,"Nº1 Art 49º Tabela Geral -Local depósito","TRUE","real_time",246
247,109140,"Nº2 Art 49º Tabela Geral -Ocupação terrado eventos","TRUE","real_time",247
248,109150,"Nº3 Art 49º Tabela Geral-Ocupação mesas e cadeiras","TRUE","real_time",248
249,110010,"a) Nº 1 Art.50º Tabela Geral - Ambulância Tipo B","TRUE","real_time",249
250,110020,"b) Nº1 Art.50ºTabela Geral-Viatura desencarcera/to","TRUE","real_time",250
251,110030,"c) Nº1 Art.50º Tabela Geral -Minuto espera além 10","TRUE","real_time",251
252,110040,"d) Nº1 Art. 50º Tabela Geral-Aplicação de Oxigénio","TRUE","real_time",252
253,110050,"e) Nº1 Art. 50º Tabela Geral-Aplicação eléctrodos","TRUE","real_time",253
254,110060,"f) Nº1 Art. 50º Tabela Geral-Matareial desinfecção","TRUE","real_time",254
255,110070,"g) Nº1 Art.50º Tabela Geral - Kit Parto","TRUE","real_time",255
256,110080,"h) Nº 1 Art.50º Tabela Geral - Medição glicémia","TRUE","real_time",256
257,110090,"i) Nº1 Art.50º Tabela Geral - Lençol queimado","TRUE","real_time",257
258,110100,"j) Nº1 Art.50º Tabela Geral - Kit Protecção","TRUE","real_time",258
259,110110,"k) Nº1 Art.50º Tabela Geral - Frio Instantâneo","TRUE","real_time",259
260,110120,"l) Nº1 Art. 50º Tabela Geral - Soro","TRUE","real_time",260
261,110130,"a) Nº2 Art.50º Tabela Geral-Ambulância B Prevenção","TRUE","real_time",261
262,110140,"b) Nº 2 Art.50º Tabela Geral - Auto-escada","TRUE","real_time",262
263,110150,"c) Nº2 Ar.50º Tabela Geral-Viatura desencarcera/to","TRUE","real_time",263
264,110160,"d) Nº2 Art.50º Tabela Geral - Auto-tanque pesado","TRUE","real_time",264
265,110170,"e) Nº2 Art. 50º Tabela Geral - Auto-tanque táctico","TRUE","real_time",265
266,110180,"f) Nº2 Art.50º Tabela Geral Auto-tanque s-reboque","TRUE","real_time",266
267,110190,"g) Nº2 Art.50º Tabela Geral-Pronto Socorro Pesado","TRUE","real_time",267
268,110200,"h) Nº2 Art.50º Tabela Geral Pronto Socorro Médio","TRUE","real_time",268
269,110210,"i) Nº2 Art.50º Tabela Geral Pronto socorro ligeiro","TRUE","real_time",269
270,110220,"j) Nº2 Art.50º Tabela Geral - Auto apoio-AA/TG/AC","TRUE","real_time",270
271,110230,"a) Nº3 Art.50º Tabela Geral-Elaboração relatório","TRUE","real_time",271
272,110240,"b) Nº3 Art.50º Tabela Geral - Abertura Portas","TRUE","real_time",272
273,110250,"c) Nº3 Art.50º Tabela Geral Moto-serra","TRUE","real_time",273
274,110260,"d) Nº3 Art.50º Tabela Geral - Moto-bomba pesada","TRUE","real_time",274
275,110270,"e) Nº3 Art. 50º Tabela Geral - Electro-bomba","TRUE","real_time",275
276,110280,"f) Nº3 Art.50º Tabela Geral - Gerador eléctrico","TRUE","real_time",276
277,110290,"g) Nº3 Art.50º Tabela Geral -Escada alumínio p/h","TRUE","real_time",277
278,110300,"h) Nº3 Art.50º Tabela Geral - Escada telescópica","TRUE","real_time",278
279,110310,"i) Nº3 Art.50º Tabela Geral - Máquina fumos","TRUE","real_time",279
280,110320,"j) Nº3 Art.50º Tabela Geral - Arrendamento Salas","TRUE","real_time",280
281,110330,"k) Nº3 Art.50º Tabela Geral -Video-projector","TRUE","real_time",281
282,110340,"l) Nº3 Art.50º Tabela Geral - Utiliz.simulador","TRUE","real_time",282
283,110350,"m) Nº 3 Art. 50º Tabela Geral Formação","TRUE","real_time",283
284,110360,"n) Nº 3 Art.50º Tabela Geral Manequim","TRUE","real_time",284
285,110370,"o) Nº3 Art.50º Tabela Geral Plano Duro","TRUE","real_time",285
286,110380,"p) Nº3 Art.50º Tabela Geral - Macas pluma","TRUE","real_time",286
287,110390,"q) Nº3 Art.50º Tabela Geral - Colete extracção","TRUE","real_time",287
288,110400,"a) Nº4 Art.50º Tabela Geral-Lig. Sistema incêndios","TRUE","real_time",288
289,110410,"b) Nº4 Art.50º Tabela Geral - Taxa anual ligação","TRUE","real_time",289
290,110420,"c) Nº4 Art50º Tabela Geral-Deslocação falso alarme","TRUE","real_time",290
291,110430,"a) Nº5 Art.50º Tabela Geral-Vistorias segurança","TRUE","real_time",291
292,111010,"a) Nº1 Art.51º Tabela Geral-Licença ruído Obras","TRUE","real_time",292
293,111020,"a) Nº1 Art.51º Tabela Geral-Licença ruído Obras","TRUE","real_time",293
294,111030,"b) Nº1 Art 51ºTabela Geral-Lic ruído Obras sup 30d","TRUE","real_time",294
295,111040,"b) Nº1 Art 51ºTabela Geral-Lic ruído Obras sup 30d","TRUE","real_time",295
296,111050,"b) Nº1 Art 51ºTabela Geral-Lic ruído Obras sup 30d","TRUE","real_time",296
297,111060,"b) Nº1 Art 51ºTabela Geral-Lic ruído Obras sup 30d","TRUE","real_time",297
298,111070,"a) Nº2 Art.51º Tabela Geral-Lic ruído Desporto","TRUE","real_time",298
299,111080,"a) Nº2 Art.51º Tabela Geral-Lic ruído Desporto","TRUE","real_time",299
300,111090,"a) Nº2 Art.51º Tabela Geral-Lic ruído Desporto","TRUE","real_time",300
301,111100,"a) Nº2 Art.51º Tabela Geral-Lic ruído Desporto","TRUE","real_time",301
302,111110,"b) Nº2 Art.51º Tabela Geral-Lic ruído Desporto","TRUE","real_time",302
303,111120,"b) Nº2 Art.51º Tabela Geral-Lic ruído Desporto","TRUE","real_time",303
