id,list_price,uom_id/id,cost_method,categ_id/id,name,sale_ok,company_id/id,uom_po_id,type,supply_method,procure_method,purchase_ok,standard_price
731,1.00,1,standard,1,Rendas de Outros edfifícios,TRUE,1,1,product,produce,make_to_stock,FALSE,1
732,1.00,1,standard,1,Rendas e Aluguer Outros Bens,TRUE,1,1,product,produce,make_to_stock,FALSE,1
733,1.00,1,standard,1,Rendas e Aluguer Outros Bens,TRUE,1,1,product,produce,make_to_stock,FALSE,1
734,1.00,1,standard,1,Lugares do Terrado,TRUE,1,1,product,produce,make_to_stock,FALSE,1
735,1.00,1,standard,1,Rendas de espaços,TRUE,1,1,product,produce,make_to_stock,FALSE,1
736,1.00,1,standard,1,Rendas de espaços,TRUE,1,1,product,produce,make_to_stock,FALSE,1
737,1.00,1,standard,1,Out.Vendas Museu Açucar,TRUE,1,1,product,produce,make_to_stock,FALSE,1
738,1.00,1,standard,1,Out.Vendas Museu F Franco,TRUE,1,1,product,produce,make_to_stock,FALSE,1
739,1.00,1,standard,1,Venda Publicações Editadas CMF Museu H Fran,TRUE,1,1,product,produce,make_to_stock,FALSE,1
740,1.00,1,standard,1,Merchandising,TRUE,1,1,product,produce,make_to_stock,FALSE,1
741,1.00,1,standard,1,Venda Publicações Editadas CMF Teatro,TRUE,1,1,product,produce,make_to_stock,FALSE,1
742,1.00,1,standard,1,Venda Publicações Editadas pela CMF,TRUE,1,1,product,produce,make_to_stock,FALSE,1
743,1.00,1,standard,1,Outras Vendas Bens,TRUE,1,1,product,produce,make_to_stock,FALSE,1
744,1.00,1,standard,1,Outras Receitas correntes,TRUE,1,1,product,produce,make_to_stock,FALSE,1
745,1.00,1,standard,1,Indeminizações,TRUE,1,1,product,produce,make_to_stock,FALSE,1
746,1.00,1,standard,1,Máquinas de Vending,TRUE,1,1,product,produce,make_to_stock,FALSE,1
747,1.00,1,standard,1,Multas e Penal.-Juros Mora,TRUE,1,1,product,produce,make_to_stock,FALSE,1
748,1.00,1,standard,1,Taxas-Outros,TRUE,1,1,product,produce,make_to_stock,FALSE,1
749,1.00,1,standard,1,Indemizações Estragos provocados,TRUE,1,1,product,produce,make_to_stock,FALSE,1
750,1.00,1,standard,1,Parquímetros - Outros,TRUE,1,1,product,produce,make_to_stock,FALSE,1
751,1.00,1,standard,1,Outras Receitas correntes,TRUE,1,1,product,produce,make_to_stock,FALSE,1
752,1.00,1,standard,1,Indemnizações de seguros pessoais,TRUE,1,1,product,produce,make_to_stock,FALSE,1
753,1.00,1,standard,1,Alienação de imóveis habitaçao,TRUE,1,1,product,produce,make_to_stock,FALSE,1
754,1.00,1,standard,1,Emolumentos Notariais,TRUE,1,1,product,produce,make_to_stock,FALSE,1
755,1.00,1,standard,1,Juros-Execuções fiscais,TRUE,1,1,product,produce,make_to_stock,FALSE,1
756,1.00,1,standard,1,Outros encargos,TRUE,1,1,product,produce,make_to_stock,FALSE,1
757,1.00,1,standard,1,Taxas-Outros Registos,TRUE,1,1,product,produce,make_to_stock,FALSE,1
758,1.00,1,standard,1,Taxa de Justiça,TRUE,1,1,product,produce,make_to_stock,FALSE,1
759,1.00,1,standard,1,Despesa Processo Contra-Ordenação,TRUE,1,1,product,produce,make_to_stock,FALSE,1
760,1.00,1,standard,1,Multas e Penalidades por Contra-Ordenação,TRUE,1,1,product,produce,make_to_stock,FALSE,1
761,1.00,1,standard,1,Outras Receitas correntes,TRUE,1,1,product,produce,make_to_stock,FALSE,1
762,1.00,1,standard,1,Taxa Coeficiente Conservação,TRUE,1,1,product,produce,make_to_stock,FALSE,1
763,1.00,1,standard,1,Taxa submissão litígio,TRUE,1,1,product,produce,make_to_stock,FALSE,1
764,1.00,1,standard,1,Venda de produtos,TRUE,1,1,product,produce,make_to_stock,FALSE,1
765,1.00,1,standard,1,Venda Publicações,TRUE,1,1,product,produce,make_to_stock,FALSE,1
766,1.00,1,standard,1,Taxa Def. obras Necessarias,TRUE,1,1,product,produce,make_to_stock,FALSE,1
767,1.00,1,standard,1,"PORT.Nº1637/2006,17Out.Art.º3Nº1",TRUE,1,1,product,produce,make_to_stock,FALSE,1
768,1.00,1,standard,1,Merchandising,TRUE,1,1,product,produce,make_to_stock,FALSE,1
769,1.00,1,standard,1,AGUA SEM GAS 0.33 ml,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
770,1.00,1,standard,1,AGUA SEM GAS 1 l,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
771,1.00,1,standard,1,AGUA SEM GAS 1.5 l,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
772,1.00,1,standard,1,AGUA SEM GAS 5 l,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
773,1.00,1,standard,1,AGUA COM GAS 0.20 ml,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
774,1.00,1,standard,1,AGUA COM GAS 0.25 ml,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
775,1.00,1,standard,1,CHA PLANTAS TILIA 2 gm,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
776,1.00,1,standard,1,CHA CAMOMILA 2 g,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
777,1.00,1,standard,1,CHA PLANTAS PRETO 2 g,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
778,1.00,1,standard,1,CHA PLANTAS VERDE 2 g,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
779,1.00,1,standard,1,LEITE MEIO GORDO 1 l,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
780,1.00,1,standard,1,CAFE COM CAFEINA GRAO  1 kg LOTE OURO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
781,1.00,1,standard,1,CAFE COM CAFEINA SOLUVEL,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
782,1.00,1,standard,1,CAFE COM CAFEINA PO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
783,1.00,1,standard,1,CAFE SEM CAFEINA GRAO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
784,1.00,1,standard,1,CAFE COM CAFEINA GRAO  1 kg LOTE PLATINA,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
785,1.00,1,standard,1,CAFE SEM CAFEINA SOLUVEL,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
786,1.00,1,standard,1,CAFE SEM CAFEINA PO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
787,1.00,1,standard,1,ACUCAR GRANULADO  10 kg,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
788,1.00,1,standard,1,ACUCAR GRANULADO  15 kg,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
789,1.00,1,standard,1,VINHO MADEIRA MALVASIA FX 500 ANOS,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
790,1.00,1,standard,1,ALIMENTACAO,FALSE,1,1,consu,produce,make_to_stock,FALSE,1
791,1.00,1,standard,1,CHAVENA BICA,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
792,1.00,1,standard,1,CHAVENA GAROTO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
793,1.00,1,standard,1,CHAVENA CHINESA,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
794,1.00,1,standard,1,CHAVENA BICA C/ BRAZAO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
795,1.00,1,standard,1,PIRES BICA C/ BRAZAO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
796,1.00,1,standard,1,PIRES  CHINESA,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
797,1.00,1,standard,1,UTENSILIOS DE COZINHA,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
798,1.00,1,standard,1,JOELHO  LATAO 1 1/2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
799,1.00,1,standard,1,BATOQUE GALVANIZADO  1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
800,1.00,1,standard,1,BATOQUE GALVANIZADO  3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
801,1.00,1,standard,1,BATOQUE GALVANIZADO  1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
802,1.00,1,standard,1,BATOQUE GALVANIZADO  1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
803,1.00,1,standard,1,BATOQUE GALVANIZADO  1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
804,1.00,1,standard,1,BATOQUE GALVANIZADO  2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
805,1.00,1,standard,1,BATOQUE GALVANIZADO  2 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
806,1.00,1,standard,1,BATOQUE GALVANIZADO  3,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
807,1.00,1,standard,1,BATOQUE GALVANIZADO  4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
808,1.00,1,standard,1,CASQUILHO GALVANIZADO 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
809,1.00,1,standard,1,CASQUILHO GALVANIZADO 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
810,1.00,1,standard,1,CASQUILHO GALVANIZADO 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
811,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
812,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
813,1.00,1,standard,1,CASQUILHO GALVANIZADO 2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
814,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
815,1.00,1,standard,1,CASQUILHO GALVANIZADO 3,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
816,1.00,1,standard,1,CASQUILHO GALVANIZADO 4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
817,1.00,1,standard,1,CASQUILHO GALVANIZADO 3/4 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
818,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
819,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
820,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 1/4 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
821,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 1/4 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
822,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 1/4 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
823,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 1/2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
824,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 1/2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
825,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 1/2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
826,1.00,1,standard,1,CASQUILHO GALVANIZADO 1 1/2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
827,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
828,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
829,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
830,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
831,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 X 1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
832,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 1/2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
833,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 1/2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
834,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 1/2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
835,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 1/2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
836,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 1/2 X 1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
837,1.00,1,standard,1,CASQUILHO GALVANIZADO 2 1/2 X 2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
838,1.00,1,standard,1,CASQUILHO GALVANIZADO 3 X 2 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
839,1.00,1,standard,1,JOELHO  LATAO 1 1/2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
840,1.00,1,standard,1,JOELHO GALVANIZADO  1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
841,1.00,1,standard,1,JOELHO GALVANIZADO  3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
842,1.00,1,standard,1,JOELHO GALVANIZADO  1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
843,1.00,1,standard,1,JOELHO GALVANIZADO  1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
844,1.00,1,standard,1,JOELHO GALVANIZADO  1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
845,1.00,1,standard,1,JOELHO GALVANIZADO  2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
846,1.00,1,standard,1,JOELHO GALVANIZADO  2 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
847,1.00,1,standard,1,JOELHO GALVANIZADO  3,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
848,1.00,1,standard,1,JOELHO GALVANIZADO  4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
849,1.00,1,standard,1,JOELHO GALVANIZADO 3/4 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
850,1.00,1,standard,1,JOELHO GALVANIZADO 1 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
851,1.00,1,standard,1,JOELHO GALVANIZADO 1 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
852,1.00,1,standard,1,JOELHO GALVANIZADO 1 1/4 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
853,1.00,1,standard,1,JOELHO GALVANIZADO 1 1/4 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
854,1.00,1,standard,1,JOELHO GALVANIZADO 1 1/4 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
855,1.00,1,standard,1,JOELHO GALVANIZADO 1 1/2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
856,1.00,1,standard,1,JOELHO GALVANIZADO 1 1/2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
857,1.00,1,standard,1,JOELHO GALVANIZADO 1 1/2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
858,1.00,1,standard,1,JOELHO GALVANIZADO 11/2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
859,1.00,1,standard,1,JOELHO GALVANIZADO 2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
860,1.00,1,standard,1,JOELHO GALVANIZADO 2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
861,1.00,1,standard,1,JOELHO GALVANIZADO 2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
862,1.00,1,standard,1,JOELHO GALVANIZADO 2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
863,1.00,1,standard,1,JOELHO GALVANIZADO 2 X 1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
864,1.00,1,standard,1,JOELHO GALVANIZADO M/F 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
865,1.00,1,standard,1,JOELHO GALVANIZADO M/F 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
866,1.00,1,standard,1,JOELHO GALVANIZADO M/F 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
867,1.00,1,standard,1,JUNCAO GALVANIZADO 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
868,1.00,1,standard,1,JUNCAO GALVANIZADO  3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
869,1.00,1,standard,1,JUNCAO GALVANIZADO 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
870,1.00,1,standard,1,TAMPAO GALVANIZADO  1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
871,1.00,1,standard,1,TAMPAO GALVANIZADO  3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
872,1.00,1,standard,1,TAMPAO GALVANIZADO  1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
873,1.00,1,standard,1,TAMPAO GALVANIZADO  1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
874,1.00,1,standard,1,TAMPAO GALVANIZADO  1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
875,1.00,1,standard,1,TAMPAO GALVANIZADO  2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
876,1.00,1,standard,1,TAMPAO GALVANIZADO  2 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
877,1.00,1,standard,1,TAMPAO GALVANIZADO  3,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
878,1.00,1,standard,1,TE GALVANIZADO  1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
879,1.00,1,standard,1,TE GALVANIZADO  3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
880,1.00,1,standard,1,TE GALVANIZADO  1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
881,1.00,1,standard,1,TE GALVANIZADO  1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
882,1.00,1,standard,1,TE GALVANIZADO  1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
883,1.00,1,standard,1,TE GALVANIZADO  2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
884,1.00,1,standard,1,TE GALVANIZADO  2 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
885,1.00,1,standard,1,TE GALVANIZADO  3,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
886,1.00,1,standard,1,TE GALVANIZADO  4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
887,1.00,1,standard,1,TE RED GALVANIZADO  3/4 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
888,1.00,1,standard,1,TE RED GALVANIZADO  1 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
889,1.00,1,standard,1,TE RED GALVANIZADO  1 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
890,1.00,1,standard,1,TE RED GALVANIZADO  1 1/4 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
891,1.00,1,standard,1,TE RED GALVANIZADO  1 1/4 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
892,1.00,1,standard,1,TE RED GALVANIZADO  1 1/4 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
893,1.00,1,standard,1,TE RED GALVANIZADO  1 1/2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
894,1.00,1,standard,1,TE RED GALVANIZADO  1 1/2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
895,1.00,1,standard,1,TE RED GALVANIZADO  1 1/2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
896,1.00,1,standard,1,TE RED GALVANIZADO  1 1/2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
897,1.00,1,standard,1,TE RED GALVANIZADO  2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
898,1.00,1,standard,1,TE RED GALVANIZADO  2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
899,1.00,1,standard,1,TE RED GALVANIZADO  2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
900,1.00,1,standard,1,TE RED GALVANIZADO  2 X 1/1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
901,1.00,1,standard,1,TE RED GALVANIZADO  2 X 1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
902,1.00,1,standard,1,TE RED GALVANIZADO  2 1/2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
903,1.00,1,standard,1,TE RED GALVANIZADO  2 1/2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
904,1.00,1,standard,1,TE RED GALVANIZADO  2 1/2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
905,1.00,1,standard,1,TE RED GALVANIZADO  2 1/2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
906,1.00,1,standard,1,TE RED GALVANIZADO  2 1/2 X 1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
907,1.00,1,standard,1,TE RED GALVANIZADO  2 1/2 X 2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
908,1.00,1,standard,1,TE RED GALVANIZADO  3 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
909,1.00,1,standard,1,TE RED GALVANIZADO  3 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
910,1.00,1,standard,1,TE RED GALVANIZADO  4 X 2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
911,1.00,1,standard,1,TUBO S/LIGEIRA GALVANIZADO  1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
912,1.00,1,standard,1,TUBO S/LIGEIRA GALVANIZADO  3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
913,1.00,1,standard,1,TUBO S/LIGEIRA GALVANIZADO  1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
914,1.00,1,standard,1,TUBO S/LIGEIRA GALVANIZADO  1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
915,1.00,1,standard,1,TUBO S/LIGEIRA GALVANIZADO  1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
916,1.00,1,standard,1,TUBO S/LIGEIRA GALVANIZADO  2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
917,1.00,1,standard,1,TUBO S/LIGEIRA GALVANIZADO  2 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
918,1.00,1,standard,1,TUBO S/LIGEIRA GALVANIZADO  3,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
919,1.00,1,standard,1,TUBO S/LIGEIRA GALVANIZADO  4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
920,1.00,1,standard,1,TUBO S/MEDIA GALVANIZADO  1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
921,1.00,1,standard,1,TUBO S/MEDIA GALVANIZADO  3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
922,1.00,1,standard,1,TUBO S/MEDIA GALVANIZADO  1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
923,1.00,1,standard,1,TUBO S/MEDIA GALVANIZADO  1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
924,1.00,1,standard,1,TUBO S/MEDIA GALVANIZADO  1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
925,1.00,1,standard,1,TUBO S/MEDIA GALVANIZADO  2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
926,1.00,1,standard,1,TUBO S/MEDIA GALVANIZADO  2 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
927,1.00,1,standard,1,TUBO S/MEDIA GALVANIZADO  3,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
928,1.00,1,standard,1,TUBO S/MEDIA GALVANIZADO  4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
929,1.00,1,standard,1,UNIAO GALVANIZADO  1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
930,1.00,1,standard,1,UNIAO GALVANIZADO  3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
931,1.00,1,standard,1,UNIAO GALVANIZADO  1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
932,1.00,1,standard,1,UNIAO GALVANIZADO  1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
933,1.00,1,standard,1,UNIAO GALVANIZADO  1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
934,1.00,1,standard,1,UNIAO GALVANIZADO  2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
935,1.00,1,standard,1,UNIAO GALVANIZADO  2 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
936,1.00,1,standard,1,UNIAO GALVANIZADO  3,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
937,1.00,1,standard,1,UNIAO GALVANIZADO  4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
938,1.00,1,standard,1,UNIAO GALVANIZADO  3/4 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
939,1.00,1,standard,1,UNIAO GALVANIZADO  1 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
940,1.00,1,standard,1,UNIAO GALVANIZADO  1 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
941,1.00,1,standard,1,UNIAO GALVANIZADO  1 1/4 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
942,1.00,1,standard,1,UNIAO GALVANIZADO  1 1/4 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
943,1.00,1,standard,1,UNIAO GALVANIZADO  1 1/4 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
944,1.00,1,standard,1,UNIAO GALVANIZADO  1 1/2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
945,1.00,1,standard,1,UNIAO GALVANIZADO  1 1/2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
946,1.00,1,standard,1,UNIAO GALVANIZADO  1 1/2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
947,1.00,1,standard,1,UNIAO GALVANIZADO  1 1/2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
948,1.00,1,standard,1,UNIAO GALVANIZADO  2 X 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
949,1.00,1,standard,1,UNIAO GALVANIZADO  2 X 3/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
950,1.00,1,standard,1,UNIAO GALVANIZADO  2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
951,1.00,1,standard,1,UNIAO GALVANIZADO  2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
952,1.00,1,standard,1,UNIAO GALVANIZADO  2 X 1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
953,1.00,1,standard,1,UNIAO GALVANIZADO  2 1/2 X 1,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
954,1.00,1,standard,1,UNIAO GALVANIZADO 2 1/2 X 1 1/4,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
955,1.00,1,standard,1,UNIAO GALVANIZADO  2 1/2 X 1 1/2,TRUE,1,1,consu,buy,make_to_stock,TRUE,1
